Order_ID,Order_Date,Customer_ID,Segment,Region,Category,Sub_Category,Ship_Mode,Quantity,Discount,Sales,Profit,Campaign_Group,Converted
ORD-01758,2025-12-26,CUST-0410,Consumer,West,Office Supplies,Paper,Standard Class,1,0.5,22.48,-1.85,Treatment,0
ORD-00410,07/12/2024,CUST-0379,Consumer,West,Office Supplies,Binders,Standard Class,2,0.1,$68.33,6.92,Treatment,0
ORD-00533,2025-02-23,CUST-0514,Corporate,North,Office Supplies,Binders,standard class,4,0.0,$148.11,41.39,Treatment,0
ORD-03195,2024-08-01,CUST-0192,Consumer,West,Technology,Phones,Standard Class,6,0.0,2347.7,604.58,Treatment,0
ORD-00554,2024-03-02,CUST-0768,Corporate,East,Technology,Accessories,Second Class,4,0.2,1106.58,208.13,Control,1
ORD-01332,20/04/2025,CUST-0612,Corporate,North,Technology,Machines,Second Class,3,0.4,$520.74,23.93,Control,0
ORD-03175,2025-06-16,CUST-0044,Consumer,South,Office Supplies,Storage,Standard Class,1,0.0,41.77,14.57,Control,1
ORD-02375,21/06/2024,CUST-0616,Corporate,  East  ,Furnitur,Tables,Standard Class,5,0.3,841.93,-24.31,Control,0
ORD-03364,2025-03-19,CUST-0197,Consumer,South,Furnitur,Chairs,standard class,1,0.1,261.21,57.47,Control,0
ORD-03453,01/08/2024,CUST-0137,Consumer,East,Office Supplies,Binders,Second Class,5,0.1,220.43,30.84,Control,0
ORD-01689,2025-10-07,CUST-0293,Consumer,,Office Supplies,Binders,First Class,4,0%,$142.09,43.56,Treatment,0
ORD-00868,2024-10-29,CUST-0315,Corporate,West,Office Supplies,Binders,First Class,4,0.1,$121.38,27.25,Control,1
ORD-00159,2025-07-31,CUST-0698,Consumer,,Office Supplies,Storage,Standard Class,3,0.1,$121.24,20.4,Treatment,0
ORD-02528,15/08/2024,CUST-0414,Home Office,East,Technology,Accessories,Second Class,1,0.0,311.5,82.78,Treatment,0
ORD-03759,08/08/2025,CUST-0445,Consumer,East,Furnitur,Tables,Standard Class,5,0.3,$734.56,69.16,Treatment,0
ORD-03199,2024-09-18,CUST-0675,Consumer,East,Furnitur,Tables,FIRST CLASS,4,0.0,866.48,200.67,Treatment,1
ORD-02465,2025-01-29,CUST-0438,Home Office,  East  ,Furnitur,Tables,Standard Class,1,0.0,269.38,76.19,Treatment,0
ORD-01551,2024-06-08,CUST-0785,Consumer,South,Office Supplies,Binders,first class,3,0.3,$69.63,2.16,Treatment,1
ORD-00954,2025-04-12,CUST-0505,Consumer,North,Office Supplies,Storage,Standard Class,2,20%,79.45,16.37,Treatment,1
ORD-02350,05/11/2025,CUST-0173,Corporate,North,Technology,Phones,Standard Class,4,20%,1325.51,173.49,Treatment,1
ORD-03428,2025-07-07,CUST-0089,,North,Technology,Accessories,Standard Class,4,,1324.64,349.59,Treatment,1
ORD-00488,2025-08-30,CUST-0566,Consumer,East,Office Supplies,Paper,Standard Class,7,0.2,203.41,20.62,Control,1
ORD-02779,2024-02-18,CUST-0803,Consumer,West,Office Supplies,Binders,Standard Class,7,0.5,145.26,-32.66,Control,0
ORD-00797,2025-04-25,CUST-0690,Consumer,East,Furnitur,Chairs,Same Day,2,10%,429.65,104.53,Treatment,0
ORD-02240,2025-02-28,CUST-0776,Corporate,East,Technology,Accessories,Standard Class,3,0.0,1207.46,276.94,Control,0
ORD-01846,27/03/2024,CUST-0167,Consumer,South,Furnitur,Bookcases,Standard Class,1,0.3,159.57,13.41,Control,1
ORD-02754,2025-02-02,CUST-0202,Corporate,north,Furnitur,Tables,Standard Class,2,0.2,357.76,6.6,Treatment,0
ORD-00955,2024-03-15,CUST-0293,Consumer,East,Furnitur,Chairs,Standard Class,2,0.4,316.66,-22.42,Treatment,0
ORD-03181,2025-03-30,CUST-0491,Corporate,East,Furnitur,Chairs,Standard Class,2,40%,334.83,-17.56,Control,1
ORD-03664,24/01/2025,CUST-0045,Home Office,north,Furnitur,Bookcases,Standard Class,3,0.3,$559.81,13.93,Control,0
ORD-01887,2025-08-30,CUST-0047,Consumer,East,Furnitur,Chairs,Standard Class,7,0.0,2157.45,518.38,Control,0
ORD-00595,2024-08-02,CUST-0852,Corporate,West,Technology,Phones,Second Class,4,0.0,1620.67,436.22,Treatment,0
ORD-03337,2025-03-26,CUST-0699,Consumer,West,Technology,Phones,Standard Class,6,0.3,1804.53,-102.33,Control,0
ORD-02807,2024-06-11,CUST-0660,Home Office,North,Office Supplies,Binders,Same Day,7,0.2,241.35,49.31,Treatment,0
ORD-03178,2025-10-30,CUST-0243,Home Office,West,Technology,Phones,Second Class,1,20%,280.08,24.78,Control,0
ORD-01299,2024-08-22,CUST-0380,,East,Furnitur,Bookcases,First Class,2,0.2,396.3,48.65,Control,0
ORD-01177,2024-02-18,CUST-0723,Consumer,West,Office Supplies,Storage,standard class,2,30%,57.64,1.71,Treatment,1
ORD-01986,2025-05-04,CUST-0612,Consumer,West,Furnitur,Tables,Standard Class,7,0.0,1875.22,396.31,Treatment,0
ORD-03882,2025-08-18,CUST-0319,Consumer,West,Furnitur,Bookcases,Standard Class,2,0.2,325.48,34.16,Control,0
ORD-00352,14/12/2024,CUST-0730,Home Office,South,Technology,Phones,Second Class,6,0.0,1774.19,604.16,Control,1
ORD-02425,2024-08-18,CUST-0647,Home Office,  North  ,Office Supplies,Paper,Standard Class,6,0.4,141.09,-3.3,Treatment,0
ORD-03426,2025-01-13,CUST-0702,Consumer,,Office Supplies,Paper,Standard Class,3,0.1,110.15,19.6,Control,0
ORD-02217,2025-07-07,CUST-0450,Consumer,East,Office Supplies,Storage,STANDARD CLASS,4,0.5,$81.49,-5.66,Control,0
ORD-01627,12/03/2025,CUST-0687,Consumer,  West  ,Office Supplies,Paper,Standard Class,5,0.0,259.71,70.58,Control,0
ORD-00625,2024-08-04,CUST-0355,Consumer,South,Office Supplies,Paper,First Class,2,0.3,$52.40,3.05,Control,0
ORD-00837,2025-11-12,CUST-0263,Consumer,West,Furnitur,Bookcases,Same Day,6,0.5,628.73,-50.03,Control,0
ORD-00385,2025-06-21,CUST-0015,Corporate,  West  ,Furnitur,Bookcases,Second Class,2,0%,$422.73,131.56,Treatment,0
ORD-02920,2025-03-22,CUST-0081,Consumer,West,Office Supplies,Storage,Standard Class,7,0.1,223.4,54.34,Control,0
ORD-03744,05/03/2024,CUST-0597,Consumer,South,Technology,Accessories,First Class,7,20%,1686.2,289.76,Treatment,1
ORD-02282,2025-02-03,CUST-0138,Consumer,West,Technology,Accessories,First Class,2,,630.85,60.03,Control,0
ORD-00262,2024-10-24,CUST-0822,Consumer,EAST,Furnitur,Bookcases,Standard Class,2,0.2,498.19,47.47,Control,1
ORD-03957,2025-08-28,CUST-0105,Consumer,South,Technology,Machines,Standard Class,3,0.4,784.39,-49.9,Control,0
ORD-01750,2025-06-10,CUST-0425,Corporate,East,Technology,Phones,Same Day,7,0.2,2496.17,622.45,Treatment,1
ORD-01449,07/04/2024,CUST-0152,,East,Technology,Phones,SECOND CLASS,2,0.0,837.54,245.64,Treatment,0
ORD-00145,2025-07-17,CUST-0538,Consumer,East,Technology,Machines,Standard Class,6,0.5,1223.38,-42.39,Control,0
ORD-03109,2025-02-01,CUST-0771,Corporate,SOUTH,Office Supplies,Paper,Standard Class,6,0.2,194.66,24.3,Control,1
ORD-00758,15/11/2025,CUST-0717,Consumer,East,Technology,Machines,Second Class,5,0%,2242.41,796.68,Treatment,0
ORD-03601,2025-03-26,CUST-0886,Corporate,South,Office Supplies,Paper,Standard Class,3,0.1,104.57,26.3,Treatment,1
ORD-02377,07/05/2024,CUST-0486,Home Office,south,Technology,Accessories,Second Class,3,0.0,"$1,043.65",359.15,Control,1
ORD-00261,2025-02-18,CUST-0357,Consumer,,Furnitur,Bookcases,Second Class,5,0.3,$737.97,-1.08,Treatment,0
ORD-02342,06/04/2025,CUST-0079,Consumer,West,Office Supplies,Storage,Standard Class,2,0.2,63.81,9.26,Treatment,0
ORD-03146,2025-10-22,CUST-0578,Corporate,South,Technology,Machines,,1,0.5,152.04,-17.53,Control,0
ORD-01207,2025-01-05,CUST-0070,Consumer,East,Office Supplies,Paper,Standard Class,4,0.0,182.7,60.17,Control,0
ORD-02318,10/02/2025,CUST-0388,Consumer,  West  ,Office Supplies,Binders,Second Class,1,0.3,24.23,0.81,Treatment,0
ORD-03970,01/07/2025,CUST-0261,Corporate,North,Office Supplies,Paper,Standard Class,6,0.0,$248.37,93.06,Control,1
ORD-01607,2025-11-11,CUST-0521,Home Office,West,Office Supplies,Binders,Standard Class,5,0.0,185.69,66.82,Treatment,0
ORD-00771,2025-03-13,CUST-0228,Consumer,West,Technology,Phones,Standard Class,1,30%,317.26,7.46,Treatment,0
ORD-01823,04/01/2025,CUST-0826,Consumer,  East  ,Office Supplies,Storage,standard class,2,0.3,64.78,0.69,Treatment,0
ORD-00754,2024-03-18,CUST-0412,Corporate,West,Technology,Machines,Standard Class,5,0.3,"$1,446.35",30.25,Control,0
ORD-01063,2024-10-15,CUST-0064,Home Office,West,Furnitur,Chairs,First Class,7,0.3,1294.8,-13.22,Control,0
ORD-00034,2024-02-28,CUST-0414,Home Office,east,Technology,Phones,Standard Class,1,0.0,331.79,85.41,Treatment,0
ORD-03134,2025-11-25,CUST-0440,Consumer,East,Office Supplies,Binders,Standard Class,6,0.0,260.34,75.6,Treatment,0
ORD-02639,2024-01-19,CUST-0043,Corporate,North,Office Supplies,Binders,First Class,4,0.0,164.81,41.31,Treatment,0
ORD-01579,2025-08-24,CUST-0745,Home Office,West,Furnitur,Bookcases,Standard Class,4,0.0,1104.79,284.4,Treatment,0
ORD-02367,2024-01-25,CUST-0589,Consumer,South,Furnitur,Tables,Standard Class,4,0.2,737.62,121.38,Treatment,1
ORD-02506,2025-08-03,CUST-0580,Home Office,West,Furnitur,Tables,Second Class,3,30%,443.3,-7.38,Treatment,1
ORD-01190,20/05/2024,CUST-0835,Corporate,South,Technology,Machines,Second Class,1,0.2,$350.70,71.35,Treatment,0
ORD-00809,09/03/2024,CUST-0093,Corporate,  South  ,Office Supplies,Storage,Second Class,4,0.2,$136.15,19.74,Control,1
ORD-03730,2024-04-09,CUST-0343,Consumer,East,Office Supplies,Storage,First Class,2,20%,$80.95,7.27,Treatment,0
ORD-02001,2024-06-26,CUST-0896,Corporate,West,Office Supplies,Paper,Standard Class,1,0.3,32.59,2.74,Control,0
ORD-03249,2025-09-11,CUST-0456,Corporate,West,Office Supplies,Storage,Standard Class,3,0.0,131.01,36.5,Treatment,0
ORD-00216,2025-07-19,CUST-0090,Consumer,West,Office Supplies,Paper,Second Class,1,0.0,47.91,9.85,Treatment,0
ORD-01693,2025-06-21,CUST-0117,Corporate,east,Furnitur,Bookcases,Standard Class,4,,$713.70,-4.61,Treatment,1
ORD-01474,2025-02-19,CUST-0116,Corporate,South,Office Supplies,Paper,Same Day,2,40%,51.58,-1.4,Control,0
ORD-00058,2024-12-05,CUST-0375,Corporate,north,Furnitur,Tables,First Class,3,0.3,640.02,31.15,Control,1
ORD-02546,14/09/2025,CUST-0854,Consumer,South,Technology,Accessories,  First Class  ,4,0.3,1166.16,-7.35,Control,0
ORD-01026,2025-01-13,CUST-0811,Consumer,East,Office Supplies,Storage,Second Class,3,0.2,106.39,16.56,Treatment,0
ORD-00138,2024-07-25,CUST-0554,Consumer,West,Technology,Phones,Second Class,5,10%,1438.58,310.82,Control,0
ORD-02716,2025-05-14,CUST-0616,Consumer,West,Technology,Phones,First Class,5,0%,1485.93,393.09,Control,0
ORD-03584,2024-03-06,CUST-0108,Consumer,east,Office Supplies,Paper,First Class,4,30%,$103.78,6.15,Control,0
ORD-01754,2024-09-29,CUST-0556,Consumer,South,Furnitur,Tables,Standard Class,7,0.5,$742.91,-77.59,Control,1
ORD-01159,2024-12-12,CUST-0850,Consumer,East,Furnitur,Bookcases,STANDARD CLASS,6,0.1,1346.82,183.21,Treatment,0
ORD-00290,2025-02-23,CUST-0541,Consumer,West,Office Supplies,Storage,Standard Class,7,30%,213.77,-1.68,Treatment,0
ORD-00883,07/01/2024,CUST-0246,Consumer,East,Office Supplies,Paper,Same Day,1,0%,35.11,12.95,Control,1
ORD-01285,2024-02-28,CUST-0634,Consumer,East,Office Supplies,Paper,Same Day,1,10%,38.22,9.37,Treatment,0
ORD-03552,01/01/2024,CUST-0067,Corporate,EAST,Office Supplies,Binders,  Standard Class  ,6,50%,117.86,-17.33,Treatment,0
ORD-01224,2025-04-20,CUST-0353,Consumer,East,Technology,Machines,Standard Class,3,0.0,1066.79,305.47,Treatment,0
ORD-00593,2024-05-12,CUST-0477,Consumer,North,Furnitur,Bookcases,Standard Class,5,30%,815.68,96.45,Control,0
ORD-00776,2024-08-23,CUST-0731,Consumer,West,Technology,Accessories,First Class,6,10%,"$1,723.58",365.89,Treatment,0
ORD-00063,2025-05-23,CUST-0783,Consumer,East,Office Supplies,Paper,Standard Class,5,0.1,232.68,55.18,Treatment,0
ORD-01762,2024-12-09,CUST-0592,Home Office,East,Furnitur,Tables,First Class,1,0.5,155.96,-35.86,Control,0
ORD-02483,2025-09-16,CUST-0161,Consumer,West,Technology,Accessories,Standard Class,1,0%,$372.11,95.64,Treatment,1
ORD-03936,2024-01-19,CUST-0727,Corporate,West,Technology,Accessories,Standard Class,1,0.0,440.86,102.38,Treatment,1
ORD-01577,2024-09-07,CUST-0719,Home Office,East,Furnitur,Chairs,First Class,6,,"$1,352.67",324.88,Control,0
ORD-03648,2024-10-16,CUST-0602,Consumer,East,Technology,Phones,Second Class,5,0.0,"$1,546.24",456.82,Control,1
ORD-00901,2024-05-05,CUST-0195,Corporate,East,Office Supplies,Binders,Standard Class,4,0%,206.59,49.41,Treatment,0
ORD-02647,2024-08-16,CUST-0241,Home Office,West,Technology,Machines,Standard Class,7,0.2,1682.95,95.16,Treatment,0
ORD-00784,2024-03-15,CUST-0527,Consumer,North,Office Supplies,Storage,First Class,1,0%,33.91,8.92,Treatment,1
ORD-02775,2025-06-30,CUST-0241,Consumer,East,Technology,Machines,Standard Class,4,20%,$961.51,100.79,Treatment,1
ORD-01174,27/10/2025,CUST-0748,Consumer,East,Technology,Accessories,Standard Class,3,0.3,803.69,83.9,Control,0
ORD-01133,2025-02-08,CUST-0238,Corporate,south,Office Supplies,Storage,Standard Class,3,0.1,$96.49,27.48,Treatment,0
ORD-03318,2024-05-06,CUST-0092,Corporate,North,Furnitur,Tables,,5,0.1,"$1,179.78",265.67,Control,0
ORD-01753,30/03/2025,CUST-0269,Corporate,North,Furnitur,Bookcases,,1,0.5,102.71,-7.5,Treatment,0
ORD-00608,2024-06-18,CUST-0530,Consumer,South,Office Supplies,Storage,Standard Class,2,0.3,49.86,2.72,Treatment,0
ORD-00645,2025-10-21,CUST-0892,Consumer,South,Office Supplies,Paper,Standard Class,1,,$34.97,0.82,Treatment,0
ORD-00913,2024-04-20,CUST-0034,Corporate,East,Office Supplies,Binders,First Class,4,20%,114.51,11.48,Treatment,0
ORD-03793,2024-05-13,CUST-0442,Home Office,NORTH,Furnitur,Tables,First Class,2,0.2,390.42,65.26,Control,1
ORD-03503,2024-12-30,CUST-0161,Corporate,East,Technology,Machines,Second Class,2,,443.09,-21.44,Control,0
ORD-03406,04/02/2024,CUST-0350,Consumer,East,Office Supplies,Paper,First Class,7,0.1,253.23,63.18,Control,0
ORD-00656,2025-01-03,CUST-0241,Corporate,East,Office Supplies,Paper,standard class,2,0.2,$80.51,10.2,Control,0
ORD-02949,2024-04-13,CUST-0207,Consumer,West,Office Supplies,Binders,Second Class,5,0.2,163.85,22.92,Treatment,1
ORD-00484,2024-06-28,CUST-0891,,North,Technology,Machines,Second Class,3,0.4,538.94,-22.55,Treatment,1
ORD-02903,2024-10-03,CUST-0405,Consumer,East,Office Supplies,Binders,Second Class,2,0.1,$81.40,14.88,Control,0
ORD-01988,23/11/2025,CUST-0511,,West,Furnitur,Tables,Standard Class,1,40%,$166.90,-15.54,Treatment,0
ORD-00445,2025-05-27,CUST-0806,Consumer,North,Technology,Phones,First Class,1,20%,317.76,39.77,Control,0
ORD-01431,2024-05-16,CUST-0011,Corporate,West,Office Supplies,Paper,Standard Class,1,0.1,$39.80,8.19,Control,0
ORD-03784,2025-08-26,CUST-0150,Consumer,NORTH,Office Supplies,Paper,,5,20%,163.29,16.96,Treatment,0
ORD-01411,18/07/2024,CUST-0745,Corporate,East,Furnitur,Tables,Standard Class,4,0.0,$964.51,224.52,Treatment,0
ORD-03903,2024-10-28,CUST-0293,,East,Technology,Machines,Standard Class,6,0.4,"$1,372.82",-34.18,Treatment,0
ORD-03666,2024-06-05,CUST-0002,Consumer,South,Furnitur,Tables,Second Class,3,0%,769.34,161.87,Control,0
ORD-01512,2024-11-14,CUST-0563,Corporate,West,Technology,Phones,Standard Class,2,0.0,730.79,192.9,Control,1
ORD-02218,08/01/2025,CUST-0665,Corporate,South,Technology,Accessories,Standard Class,7,0.2,2085.15,285.09,Control,0
ORD-03543,02/05/2025,CUST-0039,Consumer,North,Furnitur,Chairs,second class,5,0.0,1440.25,341.02,Treatment,1
ORD-00912,2024-05-25,CUST-0438,Consumer,West,Technology,Accessories,Standard Class,4,0.0,1319.71,430.31,Treatment,0
ORD-00974,2025-12-24,CUST-0792,Home Office,North,Technology,Accessories,Standard Class,4,0.5,$623.52,-103.46,Treatment,0
ORD-00675,2025-02-05,CUST-0444,Corporate,West,Office Supplies,Binders,FIRST CLASS,7,0%,337.74,109.18,Treatment,0
ORD-01047,12/08/2024,CUST-0524,Consumer,EAST,Technology,Phones,Standard Class,5,0.1,1526.56,163.84,Control,0
ORD-00999,2024-11-14,CUST-0704,Corporate,South,Technology,Machines,Standard Class,2,,$649.21,209.28,Control,0
ORD-02034,2024-05-26,CUST-0813,Consumer,East,Technology,Machines,First Class,6,0.3,1575.52,88.68,Treatment,0
ORD-00723,2024-04-28,CUST-0389,Home Office,North,Technology,Phones,Standard Class,3,0.3,691.12,81.78,Treatment,1
ORD-00703,2025-06-23,CUST-0431,Corporate,North,Office Supplies,Paper,Second Class,7,0%,275.56,88.12,Treatment,1
ORD-01227,2024-12-14,CUST-0612,Consumer,East,Office Supplies,Paper,Same Day,7,0.5,152.74,-25.38,Treatment,1
ORD-03315,2024-07-31,CUST-0145,Consumer,East,Furnitur,Chairs,Standard Class,6,0.4,970.47,-38.75,Treatment,0
ORD-00674,2025-03-16,CUST-0821,Home Office,West,Office Supplies,Binders,Standard Class,3,10%,116.35,25.93,Treatment,1
ORD-00340,2025-05-26,CUST-0319,Corporate,  East  ,Office Supplies,Storage,Standard Class,1,20%,29.96,6.19,Treatment,0
ORD-03046,2025-10-21,CUST-0701,Home Office,South,Technology,Machines,Standard Class,6,0%,"$2,365.94",915.8,Treatment,1
ORD-00401,2024-02-20,CUST-0205,Corporate,South,Office Supplies,Binders,Second Class,6,0.3,141.06,1.07,Treatment,0
ORD-00888,2024-09-30,CUST-0642,Consumer,  East  ,Office Supplies,Binders,First Class,4,0.2,112.04,17.05,Control,0
ORD-00425,2024-02-16,CUST-0203,Consumer,north,Furnitur,Bookcases,First Class,1,0.4,172.6,-15.54,Treatment,0
ORD-00580,2025-04-28,CUST-0069,Home Office,West,Office Supplies,Paper,Standard Class,7,0.2,221.88,20.78,Control,0
ORD-02998,2025-04-21,CUST-0140,Consumer,North,Office Supplies,Paper,Second Class,4,0.0,206.93,76.31,Treatment,0
ORD-02233,2024-02-05,CUST-0142,Home Office,West,Furnitur,Chairs,Standard Class,5,30%,973.99,-63.79,Treatment,0
ORD-01881,2024-12-29,CUST-0281,Corporate,west,Furnitur,Chairs,Standard Class,1,0%,$311.37,105.85,Control,0
ORD-02603,2025-09-29,CUST-0152,Consumer,South,Technology,Machines,Second Class,7,10%,1782.87,302.39,Treatment,0
ORD-01503,2025-08-07,CUST-0497,Corporate,West,Office Supplies,Paper,Standard Class,5,0.1,180.08,30.15,Control,0
ORD-00651,2024-12-13,CUST-0658,Corporate,West,Office Supplies,Binders,Standard Class,4,0.0,176.68,49.25,Treatment,1
ORD-01021,2024-09-26,CUST-0483,Consumer,West,Furnitur,Tables,Standard Class,6,0.4,$972.42,-55.56,Control,0
ORD-03660,2024-10-20,CUST-0569,Corporate,East,Office Supplies,Binders,Second Class,6,0.1,227.54,46.59,Treatment,0
ORD-01490,30/07/2025,CUST-0797,Home Office,East,Office Supplies,Paper,Standard Class,2,0.2,60.24,7.43,Control,0
ORD-00009,2024-05-01,CUST-0799,Consumer,North,Office Supplies,Binders,Standard Class,2,0.2,56.55,7.97,Control,0
ORD-01257,26/05/2024,CUST-0596,Consumer,East,Technology,Accessories,Standard Class,5,0.4,1008.13,-138.0,Treatment,1
ORD-01514,2024-12-09,CUST-0671,Corporate,West,Office Supplies,Storage,Standard Class,4,,$154.67,41.76,Control,0
ORD-03644,2025-04-15,CUST-0185,Home Office,,Technology,Phones,Standard Class,2,0.0,681.27,226.22,Control,1
ORD-00026,2024-10-03,CUST-0436,Consumer,North,Furnitur,Bookcases,Standard Class,7,0%,1711.47,631.66,Treatment,0
ORD-02701,2024-02-07,CUST-0410,Home Office,East,Office Supplies,Storage,Standard Class,1,40%,$28.66,-1.44,Control,0
ORD-00126,08/04/2024,CUST-0443,Corporate,North,Furnitur,Bookcases,First Class,4,0.4,589.45,-13.07,Control,0
ORD-00789,2024-11-01,CUST-0069,Consumer,South,Office Supplies,Storage,Standard Class,3,0.1,99.59,25.23,Control,0
ORD-02023,2024-08-05,CUST-0541,Corporate,East,Office Supplies,Storage,First Class,-5,0.3,$170.49,9.21,Treatment,0
ORD-02982,2024-09-16,CUST-0181,Consumer,  West  ,Technology,Accessories,First Class,1,10%,254.71,55.6,Control,0
ORD-03150,2025-11-14,CUST-0770,Consumer,East,Office Supplies,Paper,Second Class,4,0.1,$167.24,36.04,Treatment,1
ORD-02152,2024-02-05,CUST-0666,Consumer,,Office Supplies,Binders,Second Class,5,30%,124.7,6.17,Treatment,1
ORD-03843,2024-05-22,CUST-0501,Home Office,West,Office Supplies,Storage,Standard Class,3,0.4,68.91,-3.51,Control,0
ORD-03822,2025-09-07,CUST-0226,Home Office,WEST,Furnitur,Bookcases,Same Day,3,20%,757.78,106.63,Treatment,0
ORD-03517,2024-10-13,CUST-0691,Consumer,SOUTH,Technology,Accessories,First Class,7,0.2,2404.55,127.02,Control,1
ORD-01638,2025-06-08,CUST-0302,Home Office,East,Office Supplies,Paper,Same Day,2,0.1,85.64,19.54,Treatment,0
ORD-03565,13/04/2024,CUST-0209,Home Office,South,Furnitur,Bookcases,SECOND CLASS,5,0.1,1204.39,256.48,Control,0
ORD-02800,2025-07-01,CUST-0057,Home Office,North,Furnitur,Bookcases,Standard Class,1,30%,192.07,7.92,Control,0
ORD-00189,2024-08-12,CUST-0783,Corporate,North,Furnitur,Chairs,Standard Class,4,0.1,1054.76,213.95,Treatment,1
ORD-03093,2025-10-23,CUST-0196,Home Office,East,Furnitur,Bookcases,Standard Class,5,0.3,926.21,55.54,Treatment,0
ORD-03932,2024-05-18,CUST-0169,Home Office,South,Office Supplies,Paper,First Class,3,0%,118.31,33.23,Treatment,0
ORD-00269,2024-01-02,CUST-0311,Consumer,West,Technology,Machines,Same Day,7,0%,2045.83,687.96,Treatment,1
ORD-01116,2025-11-13,CUST-0224,Consumer,North,Office Supplies,Storage,second class,1,0%,$47.49,13.15,Control,0
ORD-03606,21/09/2025,CUST-0303,Consumer,North,Furnitur,Bookcases,Standard Class,6,0.4,979.62,-62.47,Treatment,0
ORD-02407,24/11/2024,CUST-0388,Consumer,EAST,Technology,Accessories,Standard Class,2,0%,739.49,181.1,Control,0
ORD-00015,2025-01-07,CUST-0452,Consumer,South,Technology,Phones,Standard Class,4,0.0,"$1,729.99",610.68,Treatment,0
ORD-01173,2025-10-23,CUST-0111,Consumer,South,Office Supplies,Binders,Standard Class,4,0.4,111.67,-11.35,Control,0
ORD-01284,23/09/2025,CUST-0552,Consumer,South,Technology,Phones,Second Class,2,0.3,466.17,-10.66,Control,1
ORD-01876,25/12/2025,CUST-0579,Home Office,East,Furnitur,Bookcases,Same Day,4,0.4,609.37,-71.45,Treatment,0
ORD-02973,2025-06-07,CUST-0614,Consumer,East,Technology,Phones,Standard Class,5,0.2,1466.69,118.98,Treatment,1
ORD-01036,2024-10-21,CUST-0671,Consumer,North,Furnitur,Tables,First Class,4,40%,649.13,-31.23,Control,0
